Prompt #,Gender,Gender Meaning,Language,Profession,Prompt Variant,English Input,Prompt Text,Raw Output,Reason,Seed,Temperature,Model
11,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) oder die Politikerin (weiblich) in deutscher Sprache heißen: Politiker bzw. Politikerministerin im Falle einer Frau. In allgemeiner Form, um beide Geschlechter zu umfassen, würde man sagen: Politiker und Politikerin.","both male and female cues: M=['politiker'], F=['politikerin']",12355,0.8,mistral:7b
12,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) oder Die Politikerin (weiblich) ist ein Politiker, der eine politische Partei vertritt oder für eine Regierung arbeitet. In allgemeineren Zusammenhängen kann die Bezeichnung auch für jede Person verwendet werden, die sich in der Politik engagiert.

Es ist aber zu be","both male and female cues: M=['politiker'], F=['politikerin']",12356,0.8,mistral:7b
13,M,male,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (Politiker in standard German),male cue(s): ['politiker'],12357,0.8,mistral:7b
14,M,male,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (Politiker in formaler Schreibweise),male cue(s): ['politiker'],12358,0.8,mistral:7b
15,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (male) or Politikerin (female) in German.,"both male and female cues: M=['politiker'], F=['politikerin']",12359,0.8,mistral:7b
16,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Politiker (male) or Politikerin (female) are the translations for ""Politician"" in German.","both male and female cues: M=['politiker'], F=['politikerin']",12360,0.8,mistral:7b
17,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) oder die Politikerin (weiblich)

In German, we have separate genders for nouns, and ""Politician"" is a masculine noun. However, it's also common to use ""der Politiker/die Politikerin"" with both male and female politicians when the gender is not known or not specified","both male and female cues: M=['politiker'], F=['politikerin']",12361,0.8,mistral:7b
18,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (male) or Politikerin (female),"both male and female cues: M=['politiker'], F=['politikerin']",12362,0.8,mistral:7b
19,M,male,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Politiker (plural: Politiker) is the translation for ""Politician"" in German.",male cue(s): ['politiker'],12363,0.8,mistral:7b
20,N,neutral/both/no gender,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Der Politiker (male) or Die Politikerin (female) in German. The gender-neutral version would be Das Politik(er|erin).,"both male and female cues: M=['politiker'], F=['politikerin']",12364,0.8,mistral:7b
